Customer_ID,Full_Name,Gender,Age,State,Customer_Since,Marital_Status,Employment_Status,Monthly_Income,Plan_Type,Internet_Type,Monthly_Data_Usage_GB,Monthly_Call_Minutes,SMS_Usage,Streaming_Hours,Roaming_Usage,Add_On_Subscription,Monthly_Bill,Outstanding_Balance,Payment_Method,Payment_Status,Late_Payment_Count,Discount_Applied,Support_Tickets,Average_Resolution_Time,Complaint_Category,Customer_Satisfaction,NPS_Score,Mobile_App_Login_Last30Days,Website_Visits,Referral_Count,Promotion_Clicked,Email_Open_Rate,Contract_Type,Tenure_Months,Estimated_CLV,Risk_Score,Customer_Segment,Churn
CUST-106923,Babs Nwofor,Female,65,Imo,2016-02-26,Married,Unemployed,119347.5,Unlimited,Fiber,114.1,1253,488,88.5,Yes,Music,7856.0,6527.0,Cash,Pending,11,Yes,7,5.9,Customer Service,7.3,17,1,26,1,No,0.652,Monthly,111.0,139125.0,35,Budget,Yes
CUST-105267,Dipo Ogbonna,Unknown,66,Ebonyi,2021-01-29,Divorced,Unknown,115572.0,Premium,4G,201.1,1346,0,91.9,No,"Cloud, Gaming, Music",11265.0,12134.0,Card,Paid,5,Yes,19,34.7,Sim,4.8,-15,37,20,2,No,0.27899999999999997,Monthly,52.0,113213.0,36,Loyal,No
CUST-107463,Femi Nnaji,Male,36,Bauchi,2019-04-07,Divorced,Retired,81382.0,Business,No Internet,142.1,322,408,83.5,No,Yes,5228.0,2180.0,Ussd,Overdue,3,No,7,12.4,Network,5.4,-13,6,4,1,No,0.92,Monthly,74.0,263308.0,30,Sme,No
CUST-104834,Emmanuel Adewale,Female,58,Kwara,2019-10-27,Widowed,Intern,71655.0,Basic,4G,16.7,931,104,29.1,No,Family Pack,5228.0,8225.0,Cash,Paid,8,No,7,20.1,Network,10.0,-29,45,20,1,No,0.27,Monthly,67.0,11041.0,7,Budget,No
CUST-102367,Grace Oyelaran,Female,41,Cross River,2023-05-18,Married,Employed,322063.0,Premium,Fiber,106.3,383,584,60.8,Yes,"Cloud, Gaming, Music",10749.0,1530.0,Card,Partial,2,No,8,29.9,Network,8.6,32,10,0,0,No,0.33,Annual,24.0,53915.0,26,Loyal,No
CUST-100221,Ada Echefu,Unknown,60,Cross River,2023-03-27,Single,Contract,85852.0,Basic,Satellite,87.3,937,154,75.5,Yes,"Family Pack, Gaming, Music",2968.0,2548.0,Ussd,Failed,1,Yes,10,52.5,Billing,10.0,19,25,21,0,No,0.29,Two-Year,26.0,5876.0,47,At Risk,Yes
CUST-108187,Chidi Ihejirika,Female,28,Kogi,2017-05-18,Widowed,Freelancer,410650.0,Standard,5G,146.1,456,201,10.5,No,"Gaming, Sports",5228.0,6139.0,Auto Debit,Failed,15,No,14,55.6,Network,6.0,36,18,25,0,No,0.33,Annual,96.0,48012.0,19,Budget,Yes
CUST-101436,Adanna Adebayo,Female,37,Kebbi,2019-12-07,Single,Unknown,109007.0,Business,No Internet,199.0,602,212,77.0,No,None,11955.0,2431.0,Auto Debit,Failed,14,Yes,12,9.0,Other,7.5,78,33,6,2,No,0.64,Two-Year,66.0,240828.0,16,At Risk,Yes
CUST-103084,Aliyu Nzechukwu,Male,67,Ekiti,2020-05-15,Married,Unemployed,7604.0,Business,4G,176.9,1660,145,92.2,Yes,Yes,16106.0,10006.0,Ussd,Pending,12,Yes,16,16.9,Customer Service,9.3,23,38,23,0,No,0.05,Annual,61.0,272609.0,29,Corporate,No
CUST-100230,Ibrahim Okonkwo,Male,30,Yobe,2017-03-03,Divorced,Contract,201637.0,Basic,Satellite,12.1,921,0,50.4,No,"Cloud, Sports",2657.0,5592.0,Cash,Late,3,No,17,33.4,Customer Service,9.8,-14,21,8,0,No,0.69,Monthly,99.0,22569.0,28,New,No
CUST-108251,Hadiza Adesanya,Male,60,Kano,2016-02-14,Single,Employed,317775.0,Standard,Dsl,150.5,733,0,1.8,No,"Family Pack, Gaming, Sports",5365.0,25754.0,Auto Debit,Overdue,8,Yes,16,36.8,Other,2.6,15,46,23,1,No,0.498,Monthly,112.0,72367.0,36,High Value,No
CUST-107787,Grce Adeyemi,Female,53,Edo,2021-11-24,Widowed,Contract,156675.0,Enterprise,4G,189.2,812,9,94.0,No,"Gaming, Sports",20872.0,2920.0,Bank Transfer,Overdue,13,Yes,8,19.9,Sim,4.9,90,38,21,1,Yes,0.537,Monthly,42.0,351833.0,23,Loyal,Yes
CUST-106326,Love Uchenna,Female,54,Benue,2017-09-26,Divorced,Student,119347.5,Basic,Satellite,46.6,1454,227,0.0,Yes,"Cloud, Family Pack, Sports",2013.0,6246.0,Auto Debit,Late,10,No,24,25.0,Device,6.5,-6,27,21,2,Yes,0.433,Monthly,92.0,16748.0,47,Budget,No
CUST-103928,Samuel Ozoemena,Female,69,Ondo,2018-08-23,Single,Intern,21047.0,Standard,No Internet,92.4,1416,214,57.9,No,"Music, Sports",4146.0,4827.0,Card,Failed,6,No,5,46.1,Device,4.2,19,10,25,0,Yes,0.31,Annual,81.0,42052.0,27,Loyal,No
CUST-106929,Mus Onwudiwe,Unknown,34,Yobe,2024-10-19,Single,Retired,112095.0,Business,Fiber,172.5,888,357,71.5,No,None,12451.0,7455.0,Auto Debit,Partial,12,No,12,7.2,Device,5.5,-29,5,22,1,Yes,0.48,Annual,7.0,26969.0,35,At Risk,Yes
CUST-105017,Sarah Maduka,Male,54,Kwara,2015-09-19,Married,Intern,32009.0,Standard,Satellite,1.1,750,118,50.1,Yes,None,5089.0,134.0,Auto Debit,Failed,2,No,4,35.1,Customer Service,8.4,34,28,16,3,Yes,0.649,Monthly,116.0,75709.0,6,New,No
CUST-100608,Love Adesanya,Male,34,Anambra,2021-11-22,Married,Student,61821.0,Business,Dsl,121.9,660,304,97.6,No,Gaming,19840.0,2279.0,Cash,Failed,6,No,11,18.8,Other,9.5,54,8,26,0,No,0.131,Annual,42.0,228670.0,21,At Risk,Yes
CUST-103975,Suleiman Ajiboye,Male,63,Benue,2022-07-27,Single,Student,119347.5,Legacy,Satellite,82.6,1662,172,26.5,No,Music,2513.0,1160.0,Ussd,Late,0,Yes,8,3.6,Network,5.8,-16,13,6,0,No,0.85,Two-Year,34.0,7961.0,14,Loyal,No
CUST-102503,Folake Eze,Male,34,Bauchi,2015-01-23,Single,Student,34045.0,Premium,5G,89.7,233,225,43.6,No,None,10338.0,7553.0,Cash,Failed,11,No,8,36.6,Other,8.3,-6,15,16,0,Yes,0.38,Annual,124.0,41021.0,7,Premium,No
CUST-103620,Obinna Abubakar,Unknown,67,Benue,2024-02-26,Married,Employed,338191.0,Basic,No Internet,0.0,1109,142,0.0,No,Yes,5228.0,6764.0,Mobile Money,Late,14,Yes,18,29.2,Unknown,4.5,38,15,28,0,Yes,0.57,Annual,15.0,2565.0,22,Corporate,No
CUST-103688,Love Akinwale,Unknown,64,Akwa Ibom,2020-10-08,Divorced,Employed,119347.5,Standard,Satellite,36.9,733,434,82.4,No,"Music, Sports",5061.0,9434.0,Ussd,Paid,9,Yes,24,17.6,Slow Internet,5.1,50,22,5,0,No,0.61,Legacy,56.0,41021.0,20,At Risk,No
CUST-105564,Ade Obi,Female,44,Ebonyi,2016-09-18,Single,Freelancer,179650.0,Unlimited,5G,247.4,853,203,107.4,No,None,8653.0,334.0,Ussd,Partial,3,Yes,17,30.0,Other,4.9,-20,17,0,0,Yes,0.82,Monthly,104.0,153451.0,35,Loyal,No
CUST-106029,Gbenga Ozoemena,Male,67,Imo,2022-07-22,Married,Unknown,119347.5,Unlimited,4G,128.1,1137,113,70.4,Yes,"Family Pack, Music, Sports",7201.0,2597.0,Cash,Paid,2,No,13,5.2,Coverage,6.3,35,23,0,1,No,0.79,Two-Year,34.0,154519.0,4,High Value,No
CUST-100685,Hadiza Ogundipe,Male,47,Taraba,2022-09-03,Divorced,Self-Employed,113984.0,Business,No Internet,140.7,125,245,98.4,No,Sports,5228.0,2099.0,Auto Debit,Paid,3,No,16,50.9,Customer Service,8.0,50,28,12,0,No,0.489,Annual,33.0,228703.0,16,At Risk,Yes
CUST-102581,Michael Ogunleye,Male,69,Delta,2024-10-28,Married,Contract,120019.0,Standard,Fiber,99.0,996,291,0.0,No,Gaming,4245.0,2798.0,Auto Debit,Paid,1,Yes,5,25.9,Other,6.2,48,17,11,2,No,0.19699999999999998,Monthly,7.0,5709.0,13,Corporate,No
CUST-102194,Dipo Nwachuku,Male,28,Kano,2021-12-25,Divorced,Intern,62916.0,Legacy,5G,80.8,538,71,43.3,Yes,"Gaming, Music, Sports",3124.0,1731.0,Cash,Overdue,7,No,11,14.8,Device,4.7,100,17,4,0,Yes,0.71,Monthly,41.0,11467.0,38,Budget,No
CUST-109307,Ahmad Oyelade,Unknown,70,Rivers,2021-05-31,Single,Unemployed,119347.5,Standard,4G,61.2,1033,0,58.3,Yes,None,4611.0,2510.0,Mobile Money,Pending,8,Yes,23,49.1,Sim,9.8,-27,26,14,0,Yes,0.795,Annual,48.0,32200.0,18,Sme,No
CUST-103118,Bello Akintoye,Male,31,Ekiti,2023-03-09,Widowed,Employed,119347.5,Basic,Dsl,5.9,1118,0,22.9,No,None,2748.0,9209.0,Card,Partial,6,No,23,28.9,Slow Internet,4.7,-13,31,6,0,No,0.9,Annual,27.0,5914.0,19,New,No
CUST-110000,Chinedu Ogbonna,Female,42,Taraba,2022-03-24,Divorced,Intern,78338.0,Standard,4G,148.0,869,313,0.6,No,"Cloud, Gaming, Sports",5668.0,1115.0,Auto Debit,Failed,5,No,3,54.0,Other,2.0,-28,0,20,0,Yes,0.24,Legacy,38.0,25857.0,52,Budget,Yes
CUST-106273,Seun Adewale,Female,49,Kano,2024-12-23,Unknown,Self-Employed,119347.5,Basic,Fiber,25.7,1176,173,0.0,Yes,"Gaming, Sports",3290.0,7234.0,Mobile Money,Pending,11,Yes,0,0.0,Billing,8.7,12,7,15,1,No,0.64,Monthly,5.0,1087.0,16,Family,No
CUST-100177,Daniel Abubakar,Male,39,Yobe,2020-09-23,Single,Employed,263361.0,Business,4G,184.0,1111,163,61.7,No,None,17146.0,346.0,Mobile Money,Pending,11,Yes,1,37.1,Network,8.5,45,22,13,0,Yes,0.585,Monthly,56.0,267707.0,16,Corporate,No
CUST-107410,Paul Musa,Male,74,Edo,2022-12-01,Married,Contract,244110.0,Legacy,5G,142.4,777,132,82.0,No,"Family Pack, Gaming, Sports",3649.0,286163.0,Cash,Failed,11,Yes,10,25.5,Customer Service,9.7,38,3,30,5,No,0.41,Annual,30.0,41021.0,13,High Value,No
CUST-109973,Sarah Madueke,Female,23,Niger,2023-04-21,Single,Freelancer,380550.0,Standard,4G,149.9,583,144,15.5,No,None,4503.0,2387.0,Mobile Money,Late,15,Yes,22,0.5,Coverage,5.3,51,37,12,0,Yes,0.628,Legacy,25.0,41021.0,31,At Risk,Yes
CUST-106142,Ffavou Onwudiwe,Unknown,69,Bayelsa,2020-06-03,Single,Contract,119347.5,Premium,Fiber,100.9,1961,0,32.0,No,None,9333.0,3757.0,Ussd,Late,9,Yes,24,45.7,Network,8.6,5,28,16,0,No,0.5,Monthly,60.0,117470.0,20,Corporate,Yes
CUST-104325,Toyin Ogbonna,Male,71,Abuja,2020-01-16,Single,Retired,38803.0,Standard,Fiber,13.1,1668,0,63.0,Yes,Yes,4308.0,450.0,Auto Debit,Partial,6,Yes,16,17.1,Network,6.7,-13,0,16,0,Yes,0.899,Legacy,64.0,31973.0,29,At Risk,Yes
CUST-102352,Aisha Ogundipe,Male,32,Kwara,2022-06-13,Unknown,Freelancer,230185.0,Standard,Dsl,28.9,627,400,19.9,Yes,Family Pack,5207.0,2627.0,Card,Failed,12,Yes,13,0.5,Coverage,8.8,52,23,4,1,Yes,0.26,Monthly,36.0,24819.0,39,Sme,No
CUST-105458,Esther Odeh,Female,68,Ekiti,2015-04-28,Single,Self-Employed,283821.0,Premium,No Internet,82.2,465,516,21.7,No,"Family Pack, Sports",10019.0,4559.0,Bank Transfer,Pending,8,Yes,25,29.4,Sim,9.6,94,29,26,0,No,0.68,Monthly,121.0,296713.0,32,Corporate,No
CUST-108895,Hadiza Ogundimu,Female,55,Taraba,2019-11-09,Divorced,Self-Employed,376120.0,Standard,Dsl,53.3,142,313,8.0,No,Yes,6332.0,3757.0,Mobile Money,Partial,3,Yes,13,54.2,Coverage,2.7,68,12,5,0,Yes,0.382,Legacy,67.0,60783.0,31,Budget,No
CUST-104977,Aisha Adesola,Female,33,Plateau,2016-02-08,Divorced,Freelancer,483775.0,Basic,4G,15.6,92,80,71.0,No,Gaming,2966.0,1390.0,Bank Transfer,Overdue,7,No,18,42.1,Other,6.6,31,19,6,1,No,0.57,Monthly,112.0,30679.0,50,High Value,No
CUST-101828,Funke Nnaji,Female,22,Sokoto,2024-05-09,Single,Contract,291730.0,Basic,4G,38.0,1221,107,0.0,No,"Family Pack, Music, Sports",2694.0,7886.0,Auto Debit,Paid,2,No,12,1.9,Coverage,4.5,79,29,24,0,No,0.59,Annual,13.0,41021.0,42,Budget,Yes
CUST-104257,Obi Obi,Unknown,62,Enugu,2024-12-25,Married,Unemployed,29657.0,Unlimited,Satellite,170.6,783,446,89.9,No,"Family Pack, Gaming, Music",6683.0,1901.0,Auto Debit,Late,4,Yes,7,28.6,Customer Service,7.0,-33,0,0,0,Yes,0.9009999999999999,Annual,5.0,41021.0,22,Loyal,No
CUST-102403,Mariam Oluwaseun,Male,71,Cross River,2022-05-13,Widowed,Student,71288.0,Basic,Fiber,30.8,980,353,5.2,No,None,5228.0,3857.0,Cash,Overdue,4,Yes,19,31.8,Network,6.7,27,34,0,0,No,0.055999999999999994,Annual,37.0,7495.0,25,At Risk,Yes
CUST-104085,Sola Adesanya,Unknown,66,Cross River,2017-10-24,Married,Self-Employed,468667.0,Basic,4G,35.7,385,138,7.0,No,None,2414.0,3757.0,Ussd,Failed,9,No,24,0.5,Slow Internet,6.6,-9,4,12,0,No,0.54,Annual,91.0,41021.0,36,Sme,No
CUST-105300,Andrew Fashola,Female,31,Plateau,2019-01-27,Divorced,Intern,27529.0,Unlimited,Fiber,250.1,480,301,127.1,Yes,None,10346.0,201.0,Card,Partial,0,Yes,25,11.7,Coverage,4.0,79,1,12,2,Yes,0.05,Legacy,76.0,41021.0,18,Family,No
CUST-101500,Paul Nwankwo,Male,38,Abuja,2021-02-20,Divorced,Student,69663.0,Business,Dsl,258.4,142,527,158.4,No,None,14737.0,932.0,Card,Failed,6,Yes,8,4.2,Device,4.6,15,21,11,1,Yes,0.785,Monthly,51.0,324009.0,17,At Risk,Yes
CUST-103487,Abdullai Nwachukwu,Female,25,Lagos,2021-07-02,Married,Self-Employed,225379.0,Standard,Dsl,98.0,375,273,38.5,No,"Cloud, Family Pack, Sports",4782.0,7009.0,Auto Debit,Paid,6,No,7,43.2,Network,10.0,60,50,32,0,Yes,0.659,Monthly,47.0,25346.0,19,Loyal,No
CUST-103229,Funke Oluwaseun,Female,61,Ebonyi,2022-09-11,Single,Unknown,119347.5,Standard,4G,134.0,857,74,59.7,No,Yes,6397.0,1787.0,Cash,Failed,9,No,11,23.4,Billing,6.1,-22,44,6,1,No,0.498,Monthly,33.0,25866.0,31,Family,No
CUST-101234,Samuel Nwosu,Unknown,69,Ogun,2020-06-04,Married,Contract,135276.0,Premium,4G,74.3,1058,0,93.0,No,"Cloud, Gaming, Music",11399.0,3091.0,Card,Paid,10,No,19,45.0,Coverage,6.3,-68,9,25,2,No,0.95,Annual,60.0,162871.0,37,High Value,Yes
CUST-104509,Ahmad Okonkwo,Male,62,Abia,2019-08-28,Divorced,Student,42291.0,Premium,Fiber,93.8,291,192,92.6,No,None,10206.0,1385.0,Card,Paid,10,Yes,25,29.2,Customer Service,10.0,31,0,24,1,No,0.31,Monthly,69.0,126771.0,44,Corporate,Yes
CUST-107841,Funke Ihejirika,Unknown,23,Sokoto,2023-03-23,Married,Retired,105716.0,Basic,No Internet,78.5,1319,449,66.8,Yes,None,2703.0,6018.0,Mobile Money,Partial,5,Yes,19,42.7,Customer Service,7.5,61,13,0,0,No,0.20600000000000002,Two-Year,26.0,7095.0,20,New,No
CUST-108452,Femi Chidebe,Female,32,Benue,2015-05-29,Single,Unknown,209885.0,Premium,Fiber,151.9,1171,239,94.0,No,Gaming,9144.0,266.0,Ussd,Late,2,Yes,15,25.7,Customer Service,2.7,72,4,9,0,No,0.503,Two-Year,120.0,247488.0,18,Corporate,No
CUST-100006,Adanna Usman,Unknown,47,Katsina,2024-12-07,Married,Intern,119347.5,Basic,5G,12.6,1266,152,41.6,Yes,None,2588.0,11129.0,Mobile Money,Late,7,Yes,8,13.4,Customer Service,7.2,-28,11,9,0,No,0.42,Monthly,6.0,2880.0,35,At Risk,Yes
CUST-105812,Adanna Chidebe,Unknown,33,Ondo,2021-05-23,Divorced,Intern,67710.0,Basic,4G,54.0,707,414,35.7,Yes,Music,2783.0,2575.0,Ussd,Overdue,13,Yes,25,31.4,Slow Internet,4.7,-30,13,19,1,Yes,0.35100000000000003,Monthly,48.0,11821.0,33,At Risk,No
CUST-104211,Love Madueke,Female,69,Adamawa,2015-09-09,Divorced,Retired,45361.0,Basic,No Internet,21.9,428,168,29.1,No,Yes,2933.0,14378.0,Bank Transfer,Partial,7,Yes,1,15.2,Sim,7.2,-41,13,18,0,No,0.11,Monthly,117.0,28913.0,43,Budget,Yes
CUST-100456,Gbenga Adesanya,Female,60,Benue,2022-04-04,Widowed,Employed,389122.0,Premium,Fiber,180.2,308,346,28.6,No,None,11333.0,3470.0,Card,Late,11,No,4,0.5,Network,8.3,-3,0,20,1,No,0.7809999999999999,Monthly,38.0,84319.0,33,Loyal,No
CUST-107217,Chi Nnaji,Female,25,Kano,2020-07-31,Widowed,Intern,61508.0,Premium,Satellite,64.3,670,106,30.7,Yes,None,9873.0,792.0,Mobile Money,Partial,2,No,24,19.7,Other,4.5,-32,14,3,0,No,0.15,Two-Year,58.0,111978.0,15,Premium,Yes
CUST-109606,Uloma Akintunde,Female,33,Ogun,2019-04-03,Single,Student,68595.0,Standard,Satellite,158.2,1308,344,69.8,Yes,"Cloud, Gaming, Music",4958.0,1958.0,Cash,Pending,6,Yes,13,35.9,Billing,10.0,-22,4,7,0,No,0.16,Two-Year,74.0,43001.0,8,New,No
CUST-104217,Hadiza Uchenna,Male,47,Cross River,,Single,Unknown,238157.0,Legacy,5G,73.1,0,20,0.0,No,Gaming,3017.0,12366.0,Cash,Late,7,No,20,0.5,Device,5.7,-12,9,13,0,No,0.34,Two-Year,21.0,6499.0,28,Premium,No
CUST-102912,Nana Oladipo,Unknown,39,Kogi,2022-08-21,Divorced,Freelancer,353968.0,Standard,5G,44.8,1302,518,30.9,No,None,5113.0,7872.0,Ussd,Failed,4,Yes,2,7.9,Customer Service,8.1,38,39,19,3,No,0.9,Two-Year,33.0,23001.0,14,Budget,No
CUST-105714,Seyi Nwafor,Unknown,61,Delta,2020-10-21,Unknown,Freelancer,239598.0,Premium,Fiber,133.2,692,219,0.0,No,None,11646.0,3757.0,Ussd,Paid,1,Yes,23,25.3,Billing,9.3,53,24,25,0,No,0.06,Monthly,55.0,152188.0,23,Premium,No
CUST-108182,Miriam Nwobi,Female,64,Ondo,2016-09-12,Married,Unemployed,18571.0,Unlimited,No Internet,166.3,844,185,35.7,No,None,7788.0,2719.0,Bank Transfer,Pending,2,No,25,12.3,Other,10.0,47,39,25,0,Yes,0.3,Monthly,105.0,123611.0,24,Sme,No
CUST-107319,Emeka Olaleye,Female,43,Taraba,2024-03-04,Married,Self-Employed,51512.0,Basic,Dsl,47.9,441,0,22.4,No,Gaming,2423.0,3222.0,Cash,Late,6,Yes,22,32.2,Customer Service,9.7,-12,21,16,0,No,0.46,Legacy,15.0,2335.0,28,Budget,No
CUST-109362,Folake Adebayo,Male,71,Lagos,2015-09-14,Widowed,Student,67440.0,Premium,Dsl,212.8,906,464,62.7,No,"Family Pack, Gaming",5228.0,5741.0,Card,Failed,2,No,5,22.4,Coverage,7.0,13,23,39,1,Yes,0.22,Monthly,117.0,182455.0,25,Loyal,No
CUST-103474,Yusuf Adeleke,Male,66,Oyo,,Widowed,Intern,58479.0,Basic,5G,59.4,840,356,17.0,No,Family Pack,2385.0,5902.0,Bank Transfer,Partial,9,No,13,41.9,Network,8.3,-35,33,10,4,No,0.3,Monthly,3.0,595.0,14,Corporate,No
CUST-103640,Layo Ogunleye,Female,52,Ebonyi,2018-10-09,Single,Contract,373590.0,Legacy,Dsl,44.9,955,324,61.9,No,Yes,3099.0,12594.0,Ussd,Pending,0,No,21,22.7,Billing,4.3,-21,38,22,2,No,0.583,Two-Year,80.0,22007.0,18,Corporate,No
CUST-106220,Chidinma Ihejirika,Female,67,Lagos,2021-05-07,Divorced,Employed,69150.0,Basic,Dsl,0.0,1099,179,48.9,No,"Family Pack, Music, Sports",2154.0,717.0,Cash,Partial,15,No,14,16.6,Customer Service,7.5,13,33,12,0,No,0.15,Annual,49.0,8200.0,18,High Value,No
CUST-108349,Yusuf Nzechuku,Male,47,Osun,2020-05-07,Widowed,Freelancer,152146.0,Premium,4G,168.2,888,139,84.0,No,Yes,7821.0,3757.0,Card,Failed,9,No,5,4.5,Slow Internet,10.0,31,27,12,0,Yes,0.12,Annual,61.0,95822.0,20,Loyal,No
CUST-100971,Lola Ogundipe,Female,60,Ebonyi,2021-08-19,Single,Unknown,125075.0,Business,5G,192.9,869,182,135.0,No,Yes,19241.0,3757.0,Ussd,Failed,14,Yes,22,34.1,Slow Internet,7.2,26,10,20,0,No,0.86,Two-Year,45.0,189962.0,39,Budget,Yes
CUST-109452,Faith Adeyemi,Unknown,31,Gombe,2021-03-30,Married,Contract,195269.0,Premium,No Internet,113.9,915,470,20.2,No,None,8612.0,2305.0,Cash,Partial,3,Yes,13,10.8,Billing,4.1,-3,14,22,0,No,0.9,Annual,50.0,100181.0,21,High Value,No
CUST-105448,Olu Onyeka,Unknown,33,Abuja,2022-05-06,Widowed,Student,655504.0,Business,4G,72.6,984,238,43.9,Yes,None,18424.0,4229.0,Mobile Money,Failed,2,Yes,22,46.8,Sim,7.6,44,0,16,1,Yes,0.605,Monthly,37.0,196493.0,32,At Risk,Yes
CUST-102269,Uche Adeniyi,Female,62,Katsina,2015-03-23,Married,Self-Employed,162882.0,Standard,4G,127.0,754,357,26.7,No,Yes,5218.0,9364.0,Card,Pending,15,No,12,0.5,Slow Internet,6.0,-1,39,9,0,No,0.805,Annual,122.0,72595.0,35,Premium,No
CUST-105721,Nnamdi Okereke,Unknown,47,Kano,2018-02-18,Single,Student,31897.0,Standard,Fiber,37.5,1762,342,35.5,No,"Family Pack, Sports",5952.0,4892.0,Ussd,Overdue,8,Yes,2,29.2,Network,1.7,0,27,39,0,No,0.9309999999999999,Legacy,87.0,65836.0,20,Loyal,No
CUST-103340,Chiamaka Oladipo,Unknown,72,Abuja,2015-01-05,Single,Freelancer,283178.0,Standard,No Internet,33.9,2132,332,44.8,No,None,0.0,6807.0,Cash,Pending,9,Yes,4,35.3,Slow Internet,8.3,5,0,21,0,No,0.778,Monthly,125.0,0.0,18,High Value,No
CUST-106601,Ahad Olawale,Unknown,59,Katsina,2024-05-15,Widowed,Self-Employed,382552.0,Legacy,4G,51.7,1231,52,110.3,Yes,None,3449.0,3310.0,Mobile Money,Paid,3,No,2,24.9,Coverage,7.0,45,38,0,0,Yes,0.5,Two-Year,13.0,41021.0,37,Corporate,No
CUST-101737,Seun Okereke,Male,62,Zamfara,2018-02-19,Married,Employed,398273.0,Premium,4G,145.6,945,413,45.5,No,None,12220.0,3813.0,Bank Transfer,Paid,9,No,10,24.7,Coverage,8.5,14,2,13,1,No,0.879,Legacy,87.0,221483.0,26,Corporate,Yes
CUST-106481,Adaobi Akinyemi,Male,19,Yobe,2019-09-01,Married,Unemployed,26575.0,Business,Satellite,178.1,910,423,158.8,No,None,14293.0,1178.0,Card,Paid,6,Yes,25,17.7,Sim,8.9,89,35,26,0,No,0.89,Monthly,69.0,41021.0,28,Budget,Yes
CUST-103454,Ike Adeniyi,Male,47,Zamfara,2018-07-08,Unknown,Intern,73639.0,Basic,No Internet,50.0,107,378,2.7,No,Yes,2574.0,3757.0,Bank Transfer,Overdue,8,Yes,2,10.4,Network,8.1,11,7,9,0,No,0.31,Monthly,83.0,16383.0,36,Loyal,No
CUST-106166,Joy Fashola,Female,34,Edo,2017-11-27,Widowed,Freelancer,487165.0,Premium,Fiber,183.6,1378,341,109.7,No,Music,10480.0,503.0,Auto Debit,Paid,4,No,10,14.0,Device,4.0,76,29,0,0,Yes,0.855,Legacy,90.0,218346.0,9,Corporate,No
CUST-107189,Andrew Nwosi,Male,44,Abuja,2018-10-28,Married,Self-Employed,334046.0,Basic,Dsl,35.8,973,11,0.0,Yes,"Cloud, Family Pack, Music",1759.0,3835.0,Ussd,Partial,12,Yes,21,20.9,Customer Service,9.2,-9,8,22,3,Yes,0.43,Two-Year,79.0,41021.0,32,High Value,No
CUST-105674,Bola Salami,Unknown,48,Kaduna,2016-03-19,Married,Self-Employed,78886.0,Premium,Fiber,192.0,281,0,80.5,No,None,9722.0,141799.0,Cash,Paid,1,No,22,33.2,Sim,6.5,-12,27,30,2,No,0.536,Monthly,110.0,220057.0,24,High Value,Yes
CUST-106576,Joy Adamu,Male,35,Anambra,2024-01-14,Divorced,Freelancer,212284.0,Standard,Fiber,101.1,369,103,40.0,Yes,"Gaming, Sports",5261.0,3757.0,Card,Overdue,0,No,7,22.2,Other,7.6,-17,6,16,0,No,0.674,Annual,17.0,9663.0,14,High Value,No
CUST-105207,Gbenga Salami,Female,54,Bauchi,2019-08-21,Divorced,Employed,144089.0,Standard,Satellite,86.9,0,229,31.2,No,None,4689.0,28044.0,Ussd,Pending,14,Yes,12,61.2,Coverage,5.0,-28,8,4,0,Yes,0.21,Monthly,69.0,41021.0,18,Family,No
CUST-105196,Ada Nwofor,Female,47,Rivers,2022-07-08,Divorced,Intern,27844.0,Unlimited,4G,212.8,1378,270,109.1,No,Sports,5228.0,6.0,Cash,Late,14,Yes,3,0.5,Billing,8.5,5,0,11,0,No,0.58,Monthly,35.0,49561.0,38,Budget,Yes
CUST-109930,Uche Olubunmi,Female,20,Ebonyi,2021-10-03,Single,Freelancer,119347.5,Standard,Dsl,21.4,1287,17,0.0,No,"Gaming, Music, Sports",5872.0,2860.0,Mobile Money,Late,10,Yes,10,38.1,Coverage,4.1,-26,18,36,2,Yes,0.07,Two-Year,44.0,34439.0,10,New,No
CUST-102181,Peter Ogunleye,Female,62,Imo,2019-11-15,Single,Intern,22477.0,Standard,4G,85.6,1141,167,66.8,Yes,Yes,4368.0,8.0,Mobile Money,Failed,11,Yes,13,52.4,Billing,9.6,1,18,2,1,No,0.34,Annual,67.0,43276.0,20,At Risk,No
CUST-103714,Bilkisu Adesanya,Female,44,Kaduna,2016-10-04,Single,Intern,33806.0,Enterprise,Fiber,275.8,1521,190,83.9,No,Sports,29739.0,347.0,Auto Debit,Paid,14,Yes,2,19.0,Slow Internet,9.8,-33,47,12,0,Yes,0.77,Monthly,104.0,41021.0,13,Loyal,No
CUST-103020,Nneka Olaleye,Female,55,Niger,2024-03-05,Divorced,Retired,82113.0,Business,Fiber,254.8,1062,137,58.7,No,Music,17106.0,7886.0,Mobile Money,Pending,15,Yes,11,33.8,Network,6.7,28,11,24,1,Yes,0.6,Legacy,15.0,50825.0,34,Budget,Yes
CUST-103576,Love Adegoke,Male,75,Cross River,2016-08-31,Married,Student,23823.0,Business,Dsl,103.9,447,100,133.6,No,None,15188.0,1275.0,Mobile Money,Failed,15,Yes,10,35.6,Customer Service,4.2,29,29,7,6,Yes,0.43,Two-Year,105.0,387171.0,28,At Risk,Yes
